geopoint,Daylight_savings_time_flag,Timezone,Longitude,Latitude,State,City,Zip
"37.38631,-121.88987",1,-8,-121.88987,37.38631,CA,San Jose,95131
"37.405989,-121.84775",1,-8,-121.84775,37.405989,CA,San Jose,95132
"37.37354,-121.85784",1,-8,-121.85784,37.37354,CA,San Jose,95133
"37.412539,-121.94461",1,-8,-121.94461,37.412539,CA,San Jose,95134
"37.299474,-121.75446",1,-8,-121.75446,37.299474,CA,San Jose,95135
"37.269343,-121.84939",1,-8,-121.84939,37.269343,CA,San Jose,95136
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95137
"37.255915,-121.77536",1,-8,-121.77536,37.255915,CA,San Jose,95138
"37.226194,-121.76514",1,-8,-121.76514,37.226194,CA,San Jose,95139
"37.388718,-121.63845",1,-8,-121.63845,37.388718,CA,Mount Hamilton,95140
"37.178745,-121.741809",1,-8,-121.741809,37.178745,CA,San Jose,95141
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95142
"37.330496,-121.79141",1,-8,-121.79141,37.330496,CA,San Jose,95148
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95150
"37.187349,-121.75722",1,-8,-121.75722,37.187349,CA,San Jose,95151
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95152
"37.216184,-121.743632",1,-8,-121.743632,37.216184,CA,San Jose,95153
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95154
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95155
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95156
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95157
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95158
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95159
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95160
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95161
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95164
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95170
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95171
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95172
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95173
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95190
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95191
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95192
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95193
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95194
"37.189396,-121.705327",1,-8,-121.705327,37.189396,CA,San Jose,95196
"37.672196,-121.298794",1,-8,-121.298794,37.672196,CA,Stockton,95201
"37.958723,-121.28805",1,-8,-121.28805,37.958723,CA,Stockton,95202
"37.954823,-121.30735",1,-8,-121.30735,37.954823,CA,Stockton,95203
"37.974273,-121.3147",1,-8,-121.3147,37.974273,CA,Stockton,95204
"37.962873,-121.26401",1,-8,-121.26401,37.962873,CA,Stockton,95205
"37.922024,-121.3025",1,-8,-121.3025,37.922024,CA,Stockton,95206
"38.004172,-121.3237",1,-8,-121.3237,38.004172,CA,Stockton,95207
"37.889849,-121.253872",1,-8,-121.253872,37.889849,CA,Stockton,95208
"38.035499,-121.34378",1,-8,-121.34378,38.035499,CA,Stockton,95209
"38.025086,-121.29722",1,-8,-121.29722,38.025086,CA,Stockton,95210
"37.981073,-121.308008",1,-8,-121.308008,37.981073,CA,Stockton,95211
"38.038906,-121.24213",1,-8,-121.24213,38.038906,CA,Stockton,95212
"37.904777,-121.226782",1,-8,-121.226782,37.904777,CA,Stockton,95213
"37.955474,-121.19064",1,-8,-121.19064,37.955474,CA,Stockton,95215
"38.004922,-121.40022",1,-8,-121.40022,38.004922,CA,Stockton,95219
"38.200193,-121.23505",1,-8,-121.23505,38.200193,CA,Acampo,95220
"38.077,-120.55401",1,-8,-120.55401,38.077,CA,Altaville,95221
"38.087437,-120.58072",1,-8,-120.58072,38.087437,CA,Angels Camp,95222
"38.282255,-120.28875",1,-8,-120.28875,38.282255,CA,Arnold,95223
"38.208553,-120.34876",1,-8,-120.34876,38.208553,CA,Avery,95224
"38.183288,-120.89487",1,-8,-120.89487,38.183288,CA,Burson,95225
"38.229515,-120.86341",1,-8,-120.86341,38.229515,CA,Campo Seco,95226
"38.205817,-121.05361",1,-8,-121.05361,38.205817,CA,Clements,95227
"37.942532,-120.65786",1,-8,-120.65786,37.942532,CA,Copperopolis,95228
"38.110355,-120.45436",1,-8,-120.45436,38.110355,CA,Douglas Flat,95229
"37.959439,-120.82329",1,-8,-120.82329,37.959439,CA,Farmington,95230
"37.882742,-121.27978",1,-8,-121.27978,37.882742,CA,French Camp,95231
"38.356552,-120.58318",1,-8,-120.58318,38.356552,CA,Glencoe,95232
"38.186102,-120.36328",1,-8,-120.36328,38.186102,CA,Hathaway Pines,95233
"37.889849,-121.253872",1,-8,-121.253872,37.889849,CA,Holt,95234
"38.018456,-121.05675",1,-8,-121.05675,38.018456,CA,Linden,95236
"38.162818,-121.14855",1,-8,-121.14855,38.162818,CA,Lockeford,95237
"38.12463,-121.25039",1,-8,-121.25039,38.12463,CA,Lodi,95240
"37.889849,-121.253872",1,-8,-121.253872,37.889849,CA,Lodi,95241
"38.132618,-121.32282",1,-8,-121.32282,38.132618,CA,Lodi,95242
"38.300688,-120.62632",1,-8,-120.62632,38.300688,CA,Mokelumne Hill,95245
"38.26127,-120.50328",1,-8,-120.50328,38.26127,CA,Mountain Ranch,95246
"38.146124,-120.45458",1,-8,-120.45458,38.146124,CA,Murphys,95247
"38.325626,-120.485154",1,-8,-120.485154,38.325626,CA,Rail Road Flat,95248
"38.192823,-120.64285",1,-8,-120.64285,38.192823,CA,San Andreas,95249
"38.256839,-120.38102",1,-8,-120.38102,38.256839,CA,Sheep Ranch,95250
"38.075897,-120.46544",1,-8,-120.46544,38.075897,CA,Vallecito,95251
"38.145601,-120.85733",1,-8,-120.85733,38.145601,CA,Valley Springs,95252
"38.114669,-121.203656",1,-8,-121.203656,38.114669,CA,Victor,95253
"38.192911,-120.95775",1,-8,-120.95775,38.192911,CA,Wallace,95254
"38.421689,-120.46947",1,-8,-120.46947,38.421689,CA,West Point,95255
"38.377741,-120.45741",1,-8,-120.45741,38.377741,CA,Wilseyville,95257
"38.154118,-121.306",1,-8,-121.306,38.154118,CA,Woodbridge,95258
"37.889849,-121.253872",1,-8,-121.253872,37.889849,CA,Stockton,95267
"37.889849,-121.253872",1,-8,-121.253872,37.889849,CA,Stockton,95269
"37.953473,-121.285257",1,-8,-121.285257,37.953473,CA,Stockton,95290
"37.889849,-121.253872",1,-8,-121.253872,37.889849,CA,Lyoth,95296
"37.889849,-121.253872",1,-8,-121.253872,37.889849,CA,Stockton,95297
"37.889849,-121.253872",1,-8,-121.253872,37.889849,CA,Stockton,95298
"37.35115,-120.6056",1,-8,-120.6056,37.35115,CA,Atwater,95301
"37.46994,-120.67607",1,-8,-120.67607,37.46994,CA,Ballico,95303
"37.889849,-121.253872",1,-8,-121.253872,37.889849,CA,Banta,95304
"37.824554,-120.25764",1,-8,-120.25764,37.824554,CA,Big Oak Flat,95305
"37.432168,-120.09682",1,-8,-120.09682,37.432168,CA,Catheys Valley,95306
"37.584282,-120.95064",1,-8,-120.95064,37.584282,CA,Ceres,95307
"37.807938,-120.440467",1,-8,-120.440467,37.807938,CA,Chinese Camp,95309
"38.060956,-120.39216",1,-8,-120.39216,38.060956,CA,Columbia,95310
"37.74614,-120.15123",1,-8,-120.15123,37.74614,CA,Coulterville,95311
"37.420143,-120.66525",1,-8,-120.66525,37.420143,CA,Cressey,95312
"37.413659,-121.05649",1,-8,-121.05649,37.413659,CA,Crows Landing,95313
"38.033541,-119.92502",1,-8,-119.92502,38.033541,CA,Dardanelle,95314
"37.428227,-120.77519",1,-8,-120.77519,37.428227,CA,Delhi,95315
"37.552329,-120.78463",1,-8,-120.78463,37.552329,CA,Denair,95316
"37.127525,-120.50574",1,-8,-120.50574,37.127525,CA,El Nido,95317
"37.673629,-119.81305",1,-8,-119.81305,37.673629,CA,El Portal,95318
"37.637531,-120.906593",1,-8,-120.906593,37.637531,CA,Empire,95319
"37.797806,-121.00179",1,-8,-121.00179,37.797806,CA,Escalon,95320
"37.840248,-120.04541",1,-8,-120.04541,37.840248,CA,Groveland,95321
"37.187494,-121.03232",1,-8,-121.03232,37.187494,CA,Gustine,95322
"37.6194,-120.7141",1,-8,-120.7141,37.6194,CA,Hickman,95323
"37.400932,-120.87972",1,-8,-120.87972,37.400932,CA,Hilmar,95324
"37.46336,-120.2561",1,-8,-120.2561,37.46336,CA,Hornitos,95325
"37.59471,-120.86419",1,-8,-120.86419,37.59471,CA,Hughson,95326
"37.867243,-120.49157",1,-8,-120.49157,37.867243,CA,Jamestown,95327
"37.5596,-120.9141",1,-8,-120.9141,37.5596,CA,Keyes,95328
"37.694235,-120.42421",1,-8,-120.42421,37.694235,CA,La Grange,95329
"37.816876,-121.28541",1,-8,-121.28541,37.816876,CA,Lathrop,95330
"37.245423,-120.27116",1,-8,-120.27116,37.245423,CA,Le Grand,95333
"37.38025,-120.72614",1,-8,-120.72614,37.38025,CA,Livingston,95334
"38.119056,-120.1014",1,-8,-120.1014,38.119056,CA,Long Barn,95335
"37.812815,-121.21416",1,-8,-121.21416,37.812815,CA,Manteca,95336
"37.782332,-121.23578",1,-8,-121.23578,37.782332,CA,Manteca,95337
"37.505484,-119.92527",1,-8,-119.92527,37.505484,CA,Mariposa,95338
"37.294648,-120.47474",1,-8,-120.47474,37.294648,CA,Merced,95340
"37.186872,-120.650351",1,-8,-120.650351,37.186872,CA,Merced,95341
"37.367315,-120.570634",1,-8,-120.570634,37.367315,CA,Atwater,95342
"37.186872,-120.650351",1,-8,-120.650351,37.186872,CA,Merced,95343
"37.378234,-120.617808",1,-8,-120.617808,37.378234,CA,Merced,95344
"37.576262,-119.94865",1,-8,-119.94865,37.576262,CA,Midpines,95345
"38.079632,-120.16872",1,-8,-120.16872,38.079632,CA,Mi Wuk Village,95346
"37.805371,-120.375945",1,-8,-120.375945,37.805371,CA,Moccasin,95347
"37.342056,-120.50154",1,-8,-120.50154,37.342056,CA,Merced,95348
"37.671778,-121.01249",1,-8,-121.01249,37.671778,CA,Modesto,95350
"37.626067,-120.99955",1,-8,-120.99955,37.626067,CA,Modesto,95351
"37.60396,-120.937052",1,-8,-120.937052,37.60396,CA,Modesto,95352
"37.60396,-120.937052",1,-8,-120.937052,37.60396,CA,Modesto,95353
"37.644481,-120.98043",1,-8,-120.98043,37.644481,CA,Modesto,95354
"37.673513,-120.95566",1,-8,-120.95566,37.673513,CA,Modesto,95355
"37.704138,-121.02187",1,-8,-121.02187,37.704138,CA,Modesto,95356
"37.667196,-120.9061",1,-8,-120.9061,37.667196,CA,Modesto,95357
"37.622898,-121.05181",1,-8,-121.05181,37.622898,CA,Modesto,95358
"37.312014,-121.0314",1,-8,-121.0314,37.312014,CA,Newman,95360
"37.776528,-120.84756",1,-8,-120.84756,37.776528,CA,Oakdale,95361
"37.477477,-121.14555",1,-8,-121.14555,37.477477,CA,Patterson,95363
"38.275328,-119.89619",1,-8,-119.89619,38.275328,CA,Pinecrest,95364
"37.297403,-120.32285",1,-8,-120.32285,37.297403,CA,Planada,95365
"37.742895,-121.12546",1,-8,-121.12546,37.742895,CA,Ripon,95366
"37.731272,-120.94365",1,-8,-120.94365,37.731272,CA,Riverbank,95367
"37.708727,-121.08928",1,-8,-121.08928,37.708727,CA,Salida,95368
"37.521832,-120.46555",1,-8,-120.46555,37.521832,CA,Snelling,95369
"37.995238,-120.3437",1,-8,-120.3437,37.995238,CA,Sonora,95370
"37.991855,-120.25829",1,-8,-120.25829,37.991855,CA,Soulsbyville,95372
"37.986377,-120.241412",1,-8,-120.241412,37.986377,CA,Standard,95373
"37.322619,-120.88299",1,-8,-120.88299,37.322619,CA,Stevinson,95374
"38.184096,-120.021342",1,-8,-120.021342,38.184096,CA,Strawberry,95375
"37.728417,-121.42399",1,-8,-121.42399,37.728417,CA,Tracy,95376
"37.72374,-121.447131",1,-8,-121.447131,37.72374,CA,Tracy,95377
"37.889849,-121.253872",1,-8,-121.253872,37.889849,CA,Tracy,95378
"37.957978,-120.2297",1,-8,-120.2297,37.957978,CA,Tuolumne,95379
"37.48858,-120.85196",1,-8,-120.85196,37.48858,CA,Turlock,95380
"37.60396,-120.937052",1,-8,-120.937052,37.60396,CA,Turlock,95381
"37.523901,-120.8516",1,-8,-120.8516,37.523901,CA,Turlock,95382
"38.055888,-120.23002",1,-8,-120.23002,38.055888,CA,Twain Harte,95383
"37.609781,-121.26784",1,-8,-121.26784,37.609781,CA,Vernalis,95385
"37.645632,-120.73812",1,-8,-120.73812,37.645632,CA,Waterford,95386
"37.539768,-121.24702",1,-8,-121.24702,37.539768,CA,Westley,95387
"37.400193,-120.61094",1,-8,-120.61094,37.400193,CA,Winton,95388
"37.699662,-119.67529",1,-8,-119.67529,37.699662000000004,CA,Yosemite National Park,95389
"37.60396,-120.937052",1,-8,-120.937052,37.60396,CA,Riverbank,95390
"37.60396,-120.937052",1,-8,-120.937052,37.60396,CA,Modesto,95397
"38.440111,-122.74563",1,-8,-122.74563,38.440111,CA,Santa Rosa,95401
"38.440061,-122.710598",1,-8,-122.710598,38.440061,CA,Santa Rosa,95402
"38.480494,-122.74976",1,-8,-122.74976,38.480494,CA,Santa Rosa,95403
"38.457611,-122.69317",1,-8,-122.69317,38.457611,CA,Santa Rosa,95404
"38.438161,-122.67419",1,-8,-122.67419,38.438161,CA,Santa Rosa,95405
"38.459575,-122.715654",1,-8,-122.715654,38.459575,CA,Santa Rosa,95406
"38.404991,-122.7275",1,-8,-122.7275,38.404991,CA,Santa Rosa,95407
"38.463088,-122.989975",1,-8,-122.989975,38.463088,CA,Santa Rosa,95408
"38.460594,-122.6422",1,-8,-122.6422,38.460594,CA,Santa Rosa,95409
"39.216157,-123.71376",1,-8,-123.71376,39.216157,CA,Albion,95410
"38.717819,-123.32757",1,-8,-123.32757,38.717819,CA,Annapolis,95412
"39.026811,-123.38621",1,-8,-123.38621,39.026811,CA,Boonville,95415
"38.463088,-122.989975",1,-8,-122.989975,38.463088,CA,Boyes Hot Springs,95416
"39.670239,-123.64423",1,-8,-123.64423,39.670239,CA,Branscomb,95417
"39.213324,-123.277143",1,-8,-123.277143,39.213324,CA,Calpella,95418
"38.424554,-122.96067",1,-8,-122.96067,38.424554,CA,Camp Meeker,95419
"39.365356,-123.80469",1,-8,-123.80469,39.365356,CA,Caspar,95420
"38.562843,-123.16785",1,-8,-123.16785,38.562843,CA,Cazadero,95421
"38.956206,-122.63523",1,-8,-122.63523,38.956206,CA,Clearlake,95422
"39.037173,-122.65445",1,-8,-122.65445,39.037173,CA,Clearlake Oaks,95423
"38.971518,-122.66423",1,-8,-122.66423,38.971518,CA,Clearlake Park,95424
"38.795668,-122.997",1,-8,-122.997,38.795668,CA,Cloverdale,95425
"38.835146,-122.72234",1,-8,-122.72234,38.835146,CA,Cobb,95426
"39.240872,-123.54765",1,-8,-123.54765,39.240872,CA,Comptche,95427
"39.825781,-123.23026",1,-8,-123.23026,39.825781,CA,Covelo,95428
"39.761199,-123.33547",1,-8,-123.33547,39.761199,CA,Dos Rios,95429
"38.449265,-123.05495",1,-8,-123.05495,38.449265,CA,Duncans Mills,95430
"38.347913,-122.51753",1,-8,-122.51753,38.347913,CA,Eldridge,95431
"39.103897,-123.64617",1,-8,-123.64617,39.103897,CA,Elk,95432
"38.313864,-122.513093",1,-8,-122.513093,38.313864,CA,El Verano,95433
"39.00686,-122.859625",1,-8,-122.859625,39.00686,CA,Finley,95435
"38.495857,-122.90636",1,-8,-122.90636,38.495857,CA,Forestville,95436
"39.43695,-123.76087",1,-8,-123.76087,39.43695,CA,Fort Bragg,95437
"38.494643,-122.77226",1,-8,-122.77226,38.494643,CA,Fulton,95439
"38.710228,-122.95704",1,-8,-122.95704,38.710228,CA,Geyserville,95441
"38.367948,-122.52468",1,-8,-122.52468,38.367948,CA,Glen Ellen,95442
"39.03276,-122.74082",1,-8,-122.74082,39.03276,CA,Glenhaven,95443
"38.434663,-122.8689",1,-8,-122.8689,38.434663,CA,Graton,95444
"38.813417,-123.55762",1,-8,-123.55762,38.813417,CA,Gualala,95445
"38.509737,-123.00084",1,-8,-123.00084,38.509737,CA,Guerneville,95446
"38.614088,-122.87626",1,-8,-122.87626,38.614088,CA,Healdsburg,95448
"38.955142,-123.08125",1,-8,-123.08125,38.955142,CA,Hopland,95449
"38.506229,-123.22938",1,-8,-123.22938,38.506229,CA,Jenner,95450
"38.939725,-122.78548",1,-8,-122.78548,38.939725,CA,Kelseyville,95451
"38.414061,-122.54668",1,-8,-122.54668,38.414061,CA,Kenwood,95452
"39.051698,-122.92071",1,-8,-122.92071,39.051698,CA,Lakeport,95453
"39.745588,-123.5223",1,-8,-123.5223,39.745588,CA,Laytonville,95454
"39.268774,-123.75568",1,-8,-123.75568,39.268774,CA,Littleriver,95456
"38.911393,-122.599",1,-8,-122.599,38.911393,CA,Lower Lake,95457
"39.090421,-122.78972",1,-8,-122.78972,39.090421,CA,Lucerne,95458
"38.996389,-123.66468",1,-8,-123.66468,38.996389,CA,Manchester,95459
"39.311858,-123.79166",1,-8,-123.79166,39.311858,CA,Mendocino,95460
"38.791139,-122.61069",1,-8,-122.61069,38.791139,CA,Middletown,95461
"38.471368,-123.01469",1,-8,-123.01469,38.471368,CA,Monte Rio,95462
"39.173321,-123.55081",1,-8,-123.55081,39.173321,CA,Navarro,95463
"39.12558,-122.84653",1,-8,-122.84653,39.12558,CA,Nice,95464
"38.409993,-122.98347",1,-8,-122.98347,38.409993,CA,Occidental,95465
"39.089273,-123.50186",1,-8,-123.50186,39.089273,CA,Philo,95466
"38.898385,-123.65746",1,-8,-123.65746,38.898385,CA,Point Arena,95468
"39.383027,-123.07856",1,-8,-123.07856,39.383027,CA,Potter Valley,95469
"39.285782,-123.22064",1,-8,-123.22064,39.285782,CA,Redwood Valley,95470
"38.522499,-122.97967",1,-8,-122.97967,38.522499,CA,Rio Nido,95471
"38.393314,-122.83666",1,-8,-122.83666,38.393314,CA,Sebastopol,95472
"38.325851,-122.505846",1,-8,-122.505846,38.325851,CA,Sebastopol,95473
"38.277147,-122.47058",1,-8,-122.47058,38.277147,CA,Sonoma,95476
"38.654705,-123.3999",1,-8,-123.3999,38.654705,CA,Stewarts Point,95480
"39.131856,-123.16221",1,-8,-123.16221,39.131856,CA,Talmage,95481
"39.154946,-123.20088",1,-8,-123.20088,39.154946,CA,Ukiah,95482
"39.172397,-122.90474",1,-8,-122.90474,39.172397,CA,Upper Lake,95485
"38.464487,-123.037996",1,-8,-123.037996,38.464487,CA,Villa Grande,95486
"38.463088,-122.989975",1,-8,-122.989975,38.463088,CA,Vineburg,95487
"39.727052,-123.79238",1,-8,-123.79238,39.727052,CA,Westport,95488
"39.451662,-123.37285",1,-8,-123.37285,39.451662,CA,Willits,95490
"38.54486,-122.80785",1,-8,-122.80785,38.54486,CA,Windsor,95492
"39.19607,-122.96649",1,-8,-122.96649,39.19607,CA,Witter Springs,95493
"38.916201,-123.26509",1,-8,-123.26509,38.916201,CA,Yorkville,95494
"38.725628,-123.47625",1,-8,-123.47625,38.725628,CA,The Sea Ranch,95497
"40.793739,-124.16102",1,-8,-124.16102,40.793739,CA,Eureka,95501
"40.814595,-124.08052",1,-8,-124.08052,40.814595,CA,Eureka,95502
"40.757091,-124.1513",1,-8,-124.1513,40.757091,CA,Eureka,95503
"40.169518,-123.60216",1,-8,-123.60216,40.169518,CA,Alderpoint,95511
"40.325767,-123.69266",1,-8,-123.69266,40.325767,CA,Blocksburg,95514
"38.692808,-120.818771",1,-8,-120.818771,38.692808,CA,Diamond Springs,95517
"40.881383,-123.984232",1,-8,-123.984232,40.881383,CA,Arcata,95518
"40.963482,-124.07286",1,-8,-124.07286,40.963482,CA,Mckinleyville,95519
"40.867469,-124.07519",1,-8,-124.07519,40.867469,CA,Arcata,95521
"40.878317,-124.075673",1,-8,-124.075673,40.878317,CA,Arcata,95522
"40.822884,-124.06711",1,-8,-124.06711,40.822884,CA,Bayside,95524
"40.907437,-123.88348",1,-8,-123.88348,40.907437,CA,Blue Lake,95525
"40.413386,-123.53267",1,-8,-123.53267,40.413386,CA,Bridgeville,95526
"40.877334,-123.45661",1,-8,-123.45661,40.877334,CA,Burnt Ranch,95527
"40.489925,-123.97132",1,-8,-123.97132,40.489925,CA,Carlotta,95528
"41.782681,-124.16703",1,-8,-124.16703,41.782681,CA,Crescent City,95531
"41.852985,-124.15721",1,-8,-124.15721,41.852985,CA,Crescent City,95532
"40.733552,-123.944021",1,-8,-123.944021,40.733552,CA,Cutten,95534
"40.561448,-124.25781",1,-8,-124.25781,40.561448,CA,Ferndale,95536
"40.725444,-124.21697",1,-8,-124.21697,40.725444,CA,Fields Landing,95537
"41.892473,-124.145734",1,-8,-124.145734,41.892473,CA,Fort Dick,95538
"40.583488,-124.14367",1,-8,-124.14367,40.583488,CA,Fortuna,95540
"40.0985,-123.80654",1,-8,-123.80654,40.0985,CA,Garberville,95542
"41.888557,-123.80079",1,-8,-123.80079,41.888557,CA,Gasquet,95543
"40.281369,-124.08998",1,-8,-124.08998,40.281369,CA,Honeydew,95545
"41.161505,-123.72444",1,-8,-123.72444,41.161505,CA,Hoopa,95546
"40.546202,-124.08412",1,-8,-124.08412,40.546202,CA,Hydesville,95547
"41.51823,-124.03075",1,-8,-124.03075,41.51823,CA,Klamath,95548
"40.691578,-123.87189",1,-8,-123.87189,40.691578,CA,Kneeland,95549
"40.766645,-123.83488",1,-8,-123.83488,40.766645,CA,Korbel,95550
"40.659753,-124.22153",1,-8,-124.22153,40.659753,CA,Loleta,95551
"40.390478,-123.41309",1,-8,-123.41309,40.390478,CA,Mad River,95552
"40.210793,-123.86447",1,-8,-123.86447,40.210793,CA,Miranda,95553
"40.2959,-123.77902",1,-8,-123.77902,40.2959,CA,Myers Flat,95554
"41.296122,-124.05351",1,-8,-124.05351,41.296122,CA,Orick,95555
"41.300573,-123.54411",1,-8,-123.54411,41.300573,CA,Orleans,95556
"40.272963,-124.21494",1,-8,-124.21494,40.272963,CA,Petrolia,95558
"40.196116,-123.77315",1,-8,-123.77315,40.196116,CA,Phillipsville,95559
"40.131417,-123.85855",1,-8,-123.85855,40.131417,CA,Redway,95560
"40.494813,-124.11637",1,-8,-124.11637,40.494813,CA,Rio Dell,95562
"40.89197,-123.56149",1,-8,-123.56149,40.89197,CA,Salyer,95563
"40.79348,-124.19929",1,-8,-124.19929,40.79348,CA,Samoa,95564
"40.459978,-124.06059",1,-8,-124.06059,40.459978,CA,Scotia,95565
"41.949739,-124.15098",1,-8,-124.15098,41.949739,CA,Smith River,95567
"41.455226,-123.47671",1,-8,-123.47671,41.455226,CA,Somes Bar,95568
"40.35983,-123.87105",1,-8,-123.87105,40.35983,CA,Redcrest,95569
"41.081726,-124.13112",1,-8,-124.13112,41.081726,CA,Trinidad,95570
"40.322683,-123.92367",1,-8,-123.92367,40.322683,CA,Weott,95571
"40.945039,-123.65806",1,-8,-123.65806,40.945039,CA,Willow Creek,95573
"39.860285,-123.71685",1,-8,-123.71685,39.860285,CA,Leggett,95585
"39.96266,-123.74471",1,-8,-123.74471,39.96266,CA,Piercy,95587
"40.033316,-124.02379",1,-8,-124.02379,40.033316,CA,Whitethorn,95589
"38.098737,-122.271251",1,-8,-122.271251,38.098737,CA,Vallejo,95592
"40.202464,-123.46646",1,-8,-123.46646,40.202464,CA,Zenia,95595
"38.426602,-120.8275",1,-8,-120.8275,38.426602,CA,Amador City,95601
"38.976837,-121.09142",1,-8,-121.09142,38.976837,CA,Auburn,95602
"38.909605,-121.07971",1,-8,-121.07971,38.909605,CA,Auburn,95603
"39.106287,-120.536032",1,-8,-120.536032,39.106287,CA,Auburn,95604
"38.592155,-121.52805",1,-8,-121.52805,38.592155,CA,West Sacramento,95605
"38.857328,-122.21486",1,-8,-122.21486,38.857328,CA,Brooks,95606
"38.706727,-122.125",1,-8,-122.125,38.706727,CA,Capay,95607
"38.628371,-121.32702",1,-8,-121.32702,38.628371,CA,Carmichael,95608
"38.650335,-121.327214",1,-8,-121.327214,38.650335,CA,Carmichael,95609
"38.696912,-121.27125",1,-8,-121.27125,38.696912,CA,Citrus Heights,95610
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Citrus Heights,95611
"38.383366,-121.57819",1,-8,-121.57819,38.383366,CA,Clarksburg,95612
"38.79829,-120.88578",1,-8,-120.88578,38.79829,CA,Coloma,95613
"38.880294,-120.97426",1,-8,-120.97426,38.880294,CA,Cool,95614
"38.333568,-121.54853",1,-8,-121.54853,38.333568,CA,Courtland,95615
"38.549256,-121.73655",1,-8,-121.73655,38.549256,CA,Davis,95616
"38.619545,-121.961532",1,-8,-121.961532,38.619545,CA,Davis,95617
"38.546306,-121.68682",1,-8,-121.68682,38.546306,CA,El Macero,95618
"38.689067,-120.82071",1,-8,-120.82071,38.689067,CA,Diamond Springs,95619
"38.427208,-121.81348",1,-8,-121.81348,38.427208,CA,Dixon,95620
"38.695252,-121.3081",1,-8,-121.3081,38.695251999999996,CA,Citrus Heights,95621
"38.639643,-120.84556",1,-8,-120.84556,38.639643,CA,El Dorado,95623
"38.421068,-121.36059",1,-8,-121.36059,38.421068,CA,Elk Grove,95624
"38.35011,-121.90799",1,-8,-121.90799,38.35011,CA,Elmira,95625
"38.727451,-121.45433",1,-8,-121.45433,38.727451,CA,Elverta,95626
"38.744062,-121.99929",1,-8,-121.99929,38.744062,CA,Esparto,95627
"38.654803,-121.26529",1,-8,-121.26529,38.654803,CA,Fair Oaks,95628
"38.527556,-120.69292",1,-8,-120.69292,38.527556,CA,Fiddletown,95629
"38.672127,-121.15783",1,-8,-121.15783,38.672127,CA,Folsom,95630
"39.033312,-120.82172",1,-8,-120.82172,39.033312,CA,Foresthill,95631
"38.267544,-121.29723",1,-8,-121.29723,38.267544,CA,Galt,95632
"38.839773,-120.82881",1,-8,-120.82881,38.839773,CA,Garden Valley,95633
"38.930207,-120.78557",1,-8,-120.78557,38.930207,CA,Georgetown,95634
"38.919588,-120.90406",1,-8,-120.90406,38.919588,CA,Greenwood,95635
"38.634753,-120.53353",1,-8,-120.53353,38.634753,CA,Grizzly Flats,95636
"38.830508,-122.19944",1,-8,-122.19944,38.830508,CA,Guinda,95637
"38.317665,-121.16166",1,-8,-121.16166,38.317665,CA,Herald,95638
"38.367276,-121.51487",1,-8,-121.51487,38.367276,CA,Hood,95639
"38.346132,-120.94516",1,-8,-120.94516,38.346132,CA,Ione,95640
"38.161756,-121.60428",1,-8,-121.60428,38.161756,CA,Isleton,95641
"38.359772,-120.75324",1,-8,-120.75324,38.359772,CA,Jackson,95642
"38.463282,-120.550021",1,-8,-120.550021,38.463282,CA,Kit Carson,95644
"38.851198,-121.73354",1,-8,-121.73354,38.851198,CA,Knights Landing,95645
"38.688329,-120.05516",1,-8,-120.05516,38.688329,CA,Kirkwood,95646
"38.902873,-121.29795",1,-8,-121.29795,38.902873,CA,Lincoln,95648
"38.817508,-121.17225",1,-8,-121.17225,38.817508,CA,Loomis,95650
"38.817357,-120.92213",1,-8,-120.92213,38.817357,CA,Lotus,95651
"38.666653,-121.389613",1,-8,-121.389613,38.666653,CA,Mcclellan AFB,95652
"38.678663,-121.96907",1,-8,-121.96907,38.678663,CA,Madison,95653
